Province_State,date,cases,normalized_cases,days_after_quarantine,rank_on_sah,rank_latest,normalized_rank_on_sah,normalized_rank_latest,population,persons_per_misq
Colorado,4/18/20,9047,1548,,13,17,10,16,5845526,56
Colorado,4/17/20,8691,1487,,13,17,10,16,5845526,56
Colorado,4/16/20,8286,1417,,13,17,10,16,5845526,56
Colorado,4/15/20,7956,1361,,13,17,10,16,5845526,56
Colorado,4/14/20,7950,1360,,13,17,10,16,5845526,56
Colorado,4/13/20,7691,1316,,13,17,10,16,5845526,56
Colorado,4/12/20,7307,1250,,13,17,10,16,5845526,56
Colorado,4/11/20,6513,1114,,13,17,10,16,5845526,56
Colorado,4/10/20,6202,1061,,13,17,10,16,5845526,56
Colorado,4/9/20,5655,967,14,13,17,10,16,5845526,56
Colorado,4/8/20,5655,967,13,13,17,10,16,5845526,56
Colorado,4/7/20,5429,929,12,13,17,10,16,5845526,56
Colorado,4/6/20,5183,887,11,13,17,10,16,5845526,56
Colorado,4/5/20,4950,847,10,13,17,10,16,5845526,56
Colorado,4/4/20,4188,716,9,13,17,10,16,5845526,56
Colorado,4/3/20,3742,640,8,13,17,10,16,5845526,56
Colorado,4/2/20,3342,572,7,13,17,10,16,5845526,56
Colorado,4/1/20,2982,510,6,13,17,10,16,5845526,56
Colorado,3/31/20,2966,507,5,13,17,10,16,5845526,56
Colorado,3/30/20,2311,395,4,13,17,10,16,5845526,56
Colorado,3/29/20,2307,395,3,13,17,10,16,5845526,56
Colorado,3/28/20,1740,298,2,13,17,10,16,5845526,56
Colorado,3/27/20,1433,245,1,13,17,10,16,5845526,56
Colorado,3/26/20,1430,245,0,13,17,10,16,5845526,56
Colorado,3/25/20,1021,175,-1,13,17,10,16,5845526,56
Colorado,3/24/20,723,124,-2,13,17,10,16,5845526,56
Colorado,3/23/20,704,120,-3,13,17,10,16,5845526,56
Colorado,3/22/20,591,101,-4,13,17,10,16,5845526,56
Colorado,3/21/20,475,81,-5,13,17,10,16,5845526,56
Colorado,3/20/20,363,62,-6,13,17,10,16,5845526,56
Colorado,3/19/20,277,47,-7,13,17,10,16,5845526,56
Colorado,3/18/20,218,37,-8,13,17,10,16,5845526,56
Colorado,3/17/20,167,29,-9,13,17,10,16,5845526,56
Colorado,3/16/20,132,23,-10,13,17,10,16,5845526,56
Colorado,3/15/20,99,17,-11,13,17,10,16,5845526,56
Colorado,3/14/20,101,17,-12,13,17,10,16,5845526,56
Colorado,3/13/20,76,13,-13,13,17,10,16,5845526,56
Colorado,3/12/20,45,8,-14,13,17,10,16,5845526,56
Colorado,3/11/20,30,5,,13,17,10,16,5845526,56
Colorado,3/10/20,14,2,,13,17,10,16,5845526,56
Colorado,3/9/20,7,1,,13,17,10,16,5845526,56
Colorado,3/8/20,7,1,,13,17,10,16,5845526,56
Colorado,3/7/20,7,1,,13,17,10,16,5845526,56
Colorado,3/6/20,3,1,,13,17,10,16,5845526,56
Colorado,3/5/20,0,0,,13,17,10,16,5845526,56
Colorado,3/4/20,0,0,,13,17,10,16,5845526,56
Colorado,3/3/20,0,0,,13,17,10,16,5845526,56
Colorado,3/2/20,0,0,,13,17,10,16,5845526,56
Colorado,3/1/20,0,0,,13,17,10,16,5845526,56
Colorado,2/29/20,0,0,,13,17,10,16,5845526,56
Colorado,2/28/20,0,0,,13,17,10,16,5845526,56
Colorado,2/27/20,0,0,,13,17,10,16,5845526,56
Colorado,2/26/20,0,0,,13,17,10,16,5845526,56
Colorado,2/25/20,0,0,,13,17,10,16,5845526,56
Colorado,2/24/20,0,0,,13,17,10,16,5845526,56
Colorado,2/23/20,0,0,,13,17,10,16,5845526,56
Colorado,2/22/20,0,0,,13,17,10,16,5845526,56
Colorado,2/21/20,0,0,,13,17,10,16,5845526,56
Colorado,2/20/20,0,0,,13,17,10,16,5845526,56
Colorado,2/19/20,0,0,,13,17,10,16,5845526,56
Colorado,2/18/20,0,0,,13,17,10,16,5845526,56
Colorado,2/17/20,0,0,,13,17,10,16,5845526,56
Colorado,2/16/20,0,0,,13,17,10,16,5845526,56
Colorado,2/15/20,0,0,,13,17,10,16,5845526,56
Colorado,2/14/20,0,0,,13,17,10,16,5845526,56
Colorado,2/13/20,0,0,,13,17,10,16,5845526,56
Colorado,2/12/20,0,0,,13,17,10,16,5845526,56
Colorado,2/11/20,0,0,,13,17,10,16,5845526,56
Colorado,2/10/20,0,0,,13,17,10,16,5845526,56
Colorado,2/9/20,0,0,,13,17,10,16,5845526,56
Colorado,2/8/20,0,0,,13,17,10,16,5845526,56
Colorado,2/7/20,0,0,,13,17,10,16,5845526,56
Colorado,2/6/20,0,0,,13,17,10,16,5845526,56
Colorado,2/5/20,0,0,,13,17,10,16,5845526,56
Colorado,2/4/20,0,0,,13,17,10,16,5845526,56
Colorado,2/3/20,0,0,,13,17,10,16,5845526,56
Colorado,2/2/20,0,0,,13,17,10,16,5845526,56
Colorado,2/1/20,0,0,,13,17,10,16,5845526,56
Colorado,1/31/20,0,0,,13,17,10,16,5845526,56
Colorado,1/30/20,0,0,,13,17,10,16,5845526,56
Colorado,1/29/20,0,0,,13,17,10,16,5845526,56
Colorado,1/28/20,0,0,,13,17,10,16,5845526,56
Colorado,1/27/20,0,0,,13,17,10,16,5845526,56
Colorado,1/26/20,0,0,,13,17,10,16,5845526,56
Colorado,1/25/20,0,0,,13,17,10,16,5845526,56
Colorado,1/24/20,0,0,,13,17,10,16,5845526,56
Colorado,1/23/20,0,0,,13,17,10,16,5845526,56
Colorado,1/22/20,0,0,,13,17,10,16,5845526,56
Connecticut,4/23/20,23100,6483,,17,10,9,4,3563077,736
Connecticut,4/22/20,22469,6306,,17,10,9,4,3563077,736
Connecticut,4/21/20,20360,5714,,17,10,9,4,3563077,736
Connecticut,4/20/20,19815,5561,,17,10,9,4,3563077,736
Connecticut,4/19/20,17962,5041,,17,10,9,4,3563077,736
Connecticut,4/18/20,17550,4926,,17,10,9,4,3563077,736
Connecticut,4/17/20,16809,4718,,17,10,9,4,3563077,736
Connecticut,4/16/20,15884,4458,,17,10,9,4,3563077,736
Connecticut,4/15/20,14755,4141,,17,10,9,4,3563077,736
Connecticut,4/14/20,13989,3926,,17,10,9,4,3563077,736
Connecticut,4/13/20,13381,3755,,17,10,9,4,3563077,736
Connecticut,4/12/20,12035,3378,,17,10,9,4,3563077,736
Connecticut,4/11/20,11510,3230,,17,10,9,4,3563077,736
Connecticut,4/10/20,10538,2958,,17,10,9,4,3563077,736
Connecticut,4/9/20,9784,2746,,17,10,9,4,3563077,736
Connecticut,4/8/20,7781,2184,,17,10,9,4,3563077,736
Connecticut,4/7/20,7781,2184,,17,10,9,4,3563077,736
Connecticut,4/6/20,6906,1938,14,17,10,9,4,3563077,736
Connecticut,4/5/20,5675,1593,13,17,10,9,4,3563077,736
Connecticut,4/4/20,5276,1481,12,17,10,9,4,3563077,736
Connecticut,4/3/20,4914,1379,11,17,10,9,4,3563077,736
Connecticut,4/2/20,3824,1073,10,17,10,9,4,3563077,736
Connecticut,4/1/20,3557,998,9,17,10,9,4,3563077,736
Connecticut,3/31/20,3128,878,8,17,10,9,4,3563077,736
Connecticut,3/30/20,2571,722,7,17,10,9,4,3563077,736
Connecticut,3/29/20,1993,559,6,17,10,9,4,3563077,736
Connecticut,3/28/20,1524,428,5,17,10,9,4,3563077,736
Connecticut,3/27/20,1291,362,4,17,10,9,4,3563077,736
Connecticut,3/26/20,1012,284,3,17,10,9,4,3563077,736
Connecticut,3/25/20,875,246,2,17,10,9,4,3563077,736
Connecticut,3/24/20,618,173,1,17,10,9,4,3563077,736
Connecticut,3/23/20,415,116,0,17,10,9,4,3563077,736
Connecticut,3/22/20,327,92,-1,17,10,9,4,3563077,736
Connecticut,3/21/20,194,54,-2,17,10,9,4,3563077,736
Connecticut,3/20/20,194,54,-3,17,10,9,4,3563077,736
Connecticut,3/19/20,159,45,-4,17,10,9,4,3563077,736
Connecticut,3/18/20,96,27,-5,17,10,9,4,3563077,736
Connecticut,3/17/20,68,19,-6,17,10,9,4,3563077,736
Connecticut,3/16/20,41,12,-7,17,10,9,4,3563077,736
Connecticut,3/15/20,24,7,-8,17,10,9,4,3563077,736
Connecticut,3/14/20,23,6,-9,17,10,9,4,3563077,736
Connecticut,3/13/20,11,3,-10,17,10,9,4,3563077,736
Connecticut,3/12/20,5,1,-11,17,10,9,4,3563077,736
Connecticut,3/11/20,3,1,-12,17,10,9,4,3563077,736
Connecticut,3/10/20,1,0,-13,17,10,9,4,3563077,736
Connecticut,3/9/20,0,0,-14,17,10,9,4,3563077,736
Connecticut,3/8/20,0,0,,17,10,9,4,3563077,736
Connecticut,3/7/20,0,0,,17,10,9,4,3563077,736
Connecticut,3/6/20,0,0,,17,10,9,4,3563077,736
Connecticut,3/5/20,0,0,,17,10,9,4,3563077,736
Connecticut,3/4/20,0,0,,17,10,9,4,3563077,736
Connecticut,3/3/20,0,0,,17,10,9,4,3563077,736
Connecticut,3/2/20,0,0,,17,10,9,4,3563077,736
Connecticut,3/1/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/29/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/28/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/27/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/26/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/25/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/24/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/23/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/22/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/21/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/20/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/19/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/18/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/17/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/16/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/15/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/14/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/13/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/12/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/11/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/10/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/9/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/8/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/7/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/6/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/5/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/4/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/3/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/2/20,0,0,,17,10,9,4,3563077,736
Connecticut,2/1/20,0,0,,17,10,9,4,3563077,736
Connecticut,1/31/20,0,0,,17,10,9,4,3563077,736
Connecticut,1/30/20,0,0,,17,10,9,4,3563077,736
Connecticut,1/29/20,0,0,,17,10,9,4,3563077,736
Connecticut,1/28/20,0,0,,17,10,9,4,3563077,736
Connecticut,1/27/20,0,0,,17,10,9,4,3563077,736
Connecticut,1/26/20,0,0,,17,10,9,4,3563077,736
Connecticut,1/25/20,0,0,,17,10,9,4,3563077,736
Connecticut,1/24/20,0,0,,17,10,9,4,3563077,736
Connecticut,1/23/20,0,0,,17,10,9,4,3563077,736
Connecticut,1/22/20,0,0,,17,10,9,4,3563077,736
Delaware,4/23/20,3308,3366,,38,33,15,9,982895,504
Delaware,4/22/20,3200,3256,,38,33,15,9,982895,504
Delaware,4/21/20,2931,2982,,38,33,15,9,982895,504
Delaware,4/20/20,2745,2793,,38,33,15,9,982895,504
Delaware,4/19/20,2538,2582,,38,33,15,9,982895,504
Delaware,4/18/20,2538,2582,,38,33,15,9,982895,504
Delaware,4/17/20,2317,2357,,38,33,15,9,982895,504
Delaware,4/16/20,2070,2106,,38,33,15,9,982895,504
Delaware,4/15/20,2014,2049,,38,33,15,9,982895,504
Delaware,4/14/20,1926,1960,,38,33,15,9,982895,504
Delaware,4/13/20,1758,1789,,38,33,15,9,982895,504
Delaware,4/12/20,1625,1653,,38,33,15,9,982895,504
Delaware,4/11/20,1479,1505,,38,33,15,9,982895,504
Delaware,4/10/20,1326,1349,,38,33,15,9,982895,504
Delaware,4/9/20,1209,1230,,38,33,15,9,982895,504
Delaware,4/8/20,1116,1135,,38,33,15,9,982895,504
Delaware,4/7/20,928,944,14,38,33,15,9,982895,504
Delaware,4/6/20,783,797,13,38,33,15,9,982895,504
Delaware,4/5/20,673,685,12,38,33,15,9,982895,504
Delaware,4/4/20,593,603,11,38,33,15,9,982895,504
Delaware,4/3/20,450,458,10,38,33,15,9,982895,504
Delaware,4/2/20,393,400,9,38,33,15,9,982895,504
Delaware,4/1/20,368,374,8,38,33,15,9,982895,504
Delaware,3/31/20,319,325,7,38,33,15,9,982895,504
Delaware,3/30/20,264,269,6,38,33,15,9,982895,504
Delaware,3/29/20,232,236,5,38,33,15,9,982895,504
Delaware,3/28/20,214,218,4,38,33,15,9,982895,504
Delaware,3/27/20,163,166,3,38,33,15,9,982895,504
Delaware,3/26/20,130,132,2,38,33,15,9,982895,504
Delaware,3/25/20,119,121,1,38,33,15,9,982895,504
Delaware,3/24/20,104,106,0,38,33,15,9,982895,504
Delaware,3/23/20,68,69,-1,38,33,15,9,982895,504
Delaware,3/22/20,56,57,-2,38,33,15,9,982895,504
Delaware,3/21/20,45,46,-3,38,33,15,9,982895,504
Delaware,3/20/20,39,40,-4,38,33,15,9,982895,504
Delaware,3/19/20,30,31,-5,38,33,15,9,982895,504
Delaware,3/18/20,19,19,-6,38,33,15,9,982895,504
Delaware,3/17/20,16,16,-7,38,33,15,9,982895,504
Delaware,3/16/20,8,8,-8,38,33,15,9,982895,504
Delaware,3/15/20,6,6,-9,38,33,15,9,982895,504
Delaware,3/14/20,6,6,-10,38,33,15,9,982895,504
Delaware,3/13/20,4,4,-11,38,33,15,9,982895,504
Delaware,3/12/20,1,1,-12,38,33,15,9,982895,504
Delaware,3/11/20,1,1,-13,38,33,15,9,982895,504
Delaware,3/10/20,0,0,-14,38,33,15,9,982895,504
Delaware,3/9/20,0,0,,38,33,15,9,982895,504
Delaware,3/8/20,0,0,,38,33,15,9,982895,504
Delaware,3/7/20,0,0,,38,33,15,9,982895,504
Delaware,3/6/20,0,0,,38,33,15,9,982895,504
Delaware,3/5/20,0,0,,38,33,15,9,982895,504
Delaware,3/4/20,0,0,,38,33,15,9,982895,504
Delaware,3/3/20,0,0,,38,33,15,9,982895,504
Delaware,3/2/20,0,0,,38,33,15,9,982895,504
Delaware,3/1/20,0,0,,38,33,15,9,982895,504
Delaware,2/29/20,0,0,,38,33,15,9,982895,504
Delaware,2/28/20,0,0,,38,33,15,9,982895,504
Delaware,2/27/20,0,0,,38,33,15,9,982895,504
Delaware,2/26/20,0,0,,38,33,15,9,982895,504
Delaware,2/25/20,0,0,,38,33,15,9,982895,504
Delaware,2/24/20,0,0,,38,33,15,9,982895,504
Delaware,2/23/20,0,0,,38,33,15,9,982895,504
Delaware,2/22/20,0,0,,38,33,15,9,982895,504
Delaware,2/21/20,0,0,,38,33,15,9,982895,504
Delaware,2/20/20,0,0,,38,33,15,9,982895,504
Delaware,2/19/20,0,0,,38,33,15,9,982895,504
Delaware,2/18/20,0,0,,38,33,15,9,982895,504
Delaware,2/17/20,0,0,,38,33,15,9,982895,504
Delaware,2/16/20,0,0,,38,33,15,9,982895,504
Delaware,2/15/20,0,0,,38,33,15,9,982895,504
Delaware,2/14/20,0,0,,38,33,15,9,982895,504
Delaware,2/13/20,0,0,,38,33,15,9,982895,504
Delaware,2/12/20,0,0,,38,33,15,9,982895,504
Delaware,2/11/20,0,0,,38,33,15,9,982895,504
Delaware,2/10/20,0,0,,38,33,15,9,982895,504
Delaware,2/9/20,0,0,,38,33,15,9,982895,504
Delaware,2/8/20,0,0,,38,33,15,9,982895,504
Delaware,2/7/20,0,0,,38,33,15,9,982895,504
Delaware,2/6/20,0,0,,38,33,15,9,982895,504
Delaware,2/5/20,0,0,,38,33,15,9,982895,504
Delaware,2/4/20,0,0,,38,33,15,9,982895,504
Delaware,2/3/20,0,0,,38,33,15,9,982895,504
Delaware,2/2/20,0,0,,38,33,15,9,982895,504
Delaware,2/1/20,0,0,,38,33,15,9,982895,504
Delaware,1/31/20,0,0,,38,33,15,9,982895,504
Delaware,1/30/20,0,0,,38,33,15,9,982895,504
Delaware,1/29/20,0,0,,38,33,15,9,982895,504
Delaware,1/28/20,0,0,,38,33,15,9,982895,504
Delaware,1/27/20,0,0,,38,33,15,9,982895,504
Delaware,1/26/20,0,0,,38,33,15,9,982895,504
Delaware,1/25/20,0,0,,38,33,15,9,982895,504
Delaware,1/24/20,0,0,,38,33,15,9,982895,504
Delaware,1/23/20,0,0,,38,33,15,9,982895,504
Delaware,1/22/20,0,0,,38,33,15,9,982895,504
District of Columbia,4/23/20,3361,4664,,33,32,7,7,720687,11815
District of Columbia,4/22/20,3206,4449,,33,32,7,7,720687,11815
District of Columbia,4/21/20,3098,4299,,33,32,7,7,720687,11815
District of Columbia,4/20/20,2927,4061,,33,32,7,7,720687,11815
District of Columbia,4/19/20,2793,3875,,33,32,7,7,720687,11815
District of Columbia,4/18/20,2666,3699,,33,32,7,7,720687,11815
District of Columbia,4/17/20,2476,3436,,33,32,7,7,720687,11815
District of Columbia,4/16/20,2350,3261,,33,32,7,7,720687,11815
District of Columbia,4/15/20,2197,3048,14,33,32,7,7,720687,11815
District of Columbia,4/14/20,2058,2856,13,33,32,7,7,720687,11815
District of Columbia,4/13/20,1955,2713,12,33,32,7,7,720687,11815
District of Columbia,4/12/20,1875,2602,11,33,32,7,7,720687,11815
District of Columbia,4/11/20,1778,2467,10,33,32,7,7,720687,11815
District of Columbia,4/10/20,1660,2303,9,33,32,7,7,720687,11815
District of Columbia,4/9/20,1523,2113,8,33,32,7,7,720687,11815
District of Columbia,4/8/20,1440,1998,7,33,32,7,7,720687,11815
District of Columbia,4/7/20,1211,1680,6,33,32,7,7,720687,11815
District of Columbia,4/6/20,1097,1522,5,33,32,7,7,720687,11815
District of Columbia,4/5/20,1002,1390,4,33,32,7,7,720687,11815
District of Columbia,4/4/20,902,1252,3,33,32,7,7,720687,11815
District of Columbia,4/3/20,757,1050,2,33,32,7,7,720687,11815
District of Columbia,4/2/20,653,906,1,33,32,7,7,720687,11815
District of Columbia,4/1/20,586,813,0,33,32,7,7,720687,11815
District of Columbia,3/31/20,495,687,-1,33,32,7,7,720687,11815
District of Columbia,3/30/20,401,556,-2,33,32,7,7,720687,11815
District of Columbia,3/29/20,342,475,-3,33,32,7,7,720687,11815
District of Columbia,3/28/20,304,422,-4,33,32,7,7,720687,11815
District of Columbia,3/27/20,271,376,-5,33,32,7,7,720687,11815
District of Columbia,3/26/20,231,321,-6,33,32,7,7,720687,11815
District of Columbia,3/25/20,187,259,-7,33,32,7,7,720687,11815
District of Columbia,3/24/20,141,196,-8,33,32,7,7,720687,11815
District of Columbia,3/23/20,120,167,-9,33,32,7,7,720687,11815
District of Columbia,3/22/20,102,142,-10,33,32,7,7,720687,11815
District of Columbia,3/21/20,98,136,-11,33,32,7,7,720687,11815
District of Columbia,3/20/20,71,99,-12,33,32,7,7,720687,11815
District of Columbia,3/19/20,40,56,-13,33,32,7,7,720687,11815
District of Columbia,3/18/20,31,43,-14,33,32,7,7,720687,11815
District of Columbia,3/17/20,22,31,,33,32,7,7,720687,11815
District of Columbia,3/16/20,22,31,,33,32,7,7,720687,11815
District of Columbia,3/15/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/14/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/13/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/12/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/11/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/10/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/9/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/8/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/7/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/6/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/5/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/4/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/3/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/2/20,0,0,,33,32,7,7,720687,11815
District of Columbia,3/1/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/29/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/28/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/27/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/26/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/25/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/24/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/23/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/22/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/21/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/20/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/19/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/18/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/17/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/16/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/15/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/14/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/13/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/12/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/11/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/10/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/9/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/8/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/7/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/6/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/5/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/4/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/3/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/2/20,0,0,,33,32,7,7,720687,11815
District of Columbia,2/1/20,0,0,,33,32,7,7,720687,11815
District of Columbia,1/31/20,0,0,,33,32,7,7,720687,11815
District of Columbia,1/30/20,0,0,,33,32,7,7,720687,11815
District of Columbia,1/29/20,0,0,,33,32,7,7,720687,11815
District of Columbia,1/28/20,0,0,,33,32,7,7,720687,11815
District of Columbia,1/27/20,0,0,,33,32,7,7,720687,11815
District of Columbia,1/26/20,0,0,,33,32,7,7,720687,11815
District of Columbia,1/25/20,0,0,,33,32,7,7,720687,11815
District of Columbia,1/24/20,0,0,,33,32,7,7,720687,11815
District of Columbia,1/23/20,0,0,,33,32,7,7,720687,11815
District of Columbia,1/22/20,0,0,,33,32,7,7,720687,11815
Florida,4/23/20,29648,1370,,7,8,18,19,21646155,410
Florida,4/22/20,28309,1308,,7,8,18,19,21646155,410
Florida,4/21/20,27869,1287,,7,8,18,19,21646155,410
Florida,4/20/20,27059,1250,,7,8,18,19,21646155,410
Florida,4/19/20,26314,1216,,7,8,18,19,21646155,410
Florida,4/18/20,25492,1178,,7,8,18,19,21646155,410
Florida,4/17/20,24759,1144,14,7,8,18,19,21646155,410
Florida,4/16/20,23343,1078,13,7,8,18,19,21646155,410
Florida,4/15/20,22511,1040,12,7,8,18,19,21646155,410
Florida,4/14/20,21628,999,11,7,8,18,19,21646155,410
Florida,4/13/20,21019,971,10,7,8,18,19,21646155,410
Florida,4/12/20,19895,919,9,7,8,18,19,21646155,410
Florida,4/11/20,18494,854,8,7,8,18,19,21646155,410
Florida,4/10/20,17531,810,7,7,8,18,19,21646155,410
Florida,4/9/20,16364,756,6,7,8,18,19,21646155,410
Florida,4/8/20,15456,714,5,7,8,18,19,21646155,410
Florida,4/7/20,14545,672,4,7,8,18,19,21646155,410
Florida,4/6/20,13324,616,3,7,8,18,19,21646155,410
Florida,4/5/20,12350,571,2,7,8,18,19,21646155,410
Florida,4/4/20,11537,533,1,7,8,18,19,21646155,410
Florida,4/3/20,10268,474,0,7,8,18,19,21646155,410
Florida,4/2/20,9008,416,-1,7,8,18,19,21646155,410
Florida,4/1/20,6956,321,-2,7,8,18,19,21646155,410
Florida,3/31/20,6741,311,-3,7,8,18,19,21646155,410
Florida,3/30/20,5473,253,-4,7,8,18,19,21646155,410
Florida,3/29/20,4246,196,-5,7,8,18,19,21646155,410
Florida,3/28/20,3763,174,-6,7,8,18,19,21646155,410
Florida,3/27/20,2900,134,-7,7,8,18,19,21646155,410
Florida,3/26/20,2357,109,-8,7,8,18,19,21646155,410
Florida,3/25/20,1682,78,-9,7,8,18,19,21646155,410
Florida,3/24/20,1412,65,-10,7,8,18,19,21646155,410
Florida,3/23/20,1227,57,-11,7,8,18,19,21646155,410
Florida,3/22/20,1004,46,-12,7,8,18,19,21646155,410
Florida,3/21/20,763,35,-13,7,8,18,19,21646155,410
Florida,3/20/20,564,26,-14,7,8,18,19,21646155,410
Florida,3/19/20,432,20,,7,8,18,19,21646155,410
Florida,3/18/20,306,14,,7,8,18,19,21646155,410
Florida,3/17/20,190,9,,7,8,18,19,21646155,410
Florida,3/16/20,101,5,,7,8,18,19,21646155,410
Florida,3/15/20,100,5,,7,8,18,19,21646155,410
Florida,3/14/20,76,4,,7,8,18,19,21646155,410
Florida,3/13/20,50,2,,7,8,18,19,21646155,410
Florida,3/12/20,30,1,,7,8,18,19,21646155,410
Florida,3/11/20,24,1,,7,8,18,19,21646155,410
Florida,3/10/20,15,1,,7,8,18,19,21646155,410
Florida,3/9/20,13,1,,7,8,18,19,21646155,410
Florida,3/8/20,10,0,,7,8,18,19,21646155,410
Florida,3/7/20,7,0,,7,8,18,19,21646155,410
Florida,3/6/20,3,0,,7,8,18,19,21646155,410
Florida,3/5/20,3,0,,7,8,18,19,21646155,410
Florida,3/4/20,2,0,,7,8,18,19,21646155,410
Florida,3/3/20,2,0,,7,8,18,19,21646155,410
Florida,3/2/20,1,0,,7,8,18,19,21646155,410
Florida,3/1/20,0,0,,7,8,18,19,21646155,410
Florida,2/29/20,0,0,,7,8,18,19,21646155,410
Florida,2/28/20,0,0,,7,8,18,19,21646155,410
Florida,2/27/20,0,0,,7,8,18,19,21646155,410
Florida,2/26/20,0,0,,7,8,18,19,21646155,410
Florida,2/25/20,0,0,,7,8,18,19,21646155,410
Florida,2/24/20,0,0,,7,8,18,19,21646155,410
Florida,2/23/20,0,0,,7,8,18,19,21646155,410
Florida,2/22/20,0,0,,7,8,18,19,21646155,410
Florida,2/21/20,0,0,,7,8,18,19,21646155,410
Florida,2/20/20,0,0,,7,8,18,19,21646155,410
Florida,2/19/20,0,0,,7,8,18,19,21646155,410
Florida,2/18/20,0,0,,7,8,18,19,21646155,410
Florida,2/17/20,0,0,,7,8,18,19,21646155,410
Florida,2/16/20,0,0,,7,8,18,19,21646155,410
Florida,2/15/20,0,0,,7,8,18,19,21646155,410
Florida,2/14/20,0,0,,7,8,18,19,21646155,410
Florida,2/13/20,0,0,,7,8,18,19,21646155,410
Florida,2/12/20,0,0,,7,8,18,19,21646155,410
Florida,2/11/20,0,0,,7,8,18,19,21646155,410
Florida,2/10/20,0,0,,7,8,18,19,21646155,410
Florida,2/9/20,0,0,,7,8,18,19,21646155,410
Florida,2/8/20,0,0,,7,8,18,19,21646155,410
Florida,2/7/20,0,0,,7,8,18,19,21646155,410
Florida,2/6/20,0,0,,7,8,18,19,21646155,410
Florida,2/5/20,0,0,,7,8,18,19,21646155,410
